Fecha;Precio pollo a pie;Peso promedio pollo (kg/unid.);Precio pollo en granja;Precio pollo en cd (Acopio);Precio pollo en minoristas;Precio gallina negra;Precio gallina colorada;Precio gallina reproductora;Precio huevo rosado
2022-06-01 00:00:00;6.57;2.64;6.05;6.57;9.57;14.5;9.05;7.27;7.43
2022-06-02 00:00:00;6.57;2.68;6.05;6.57;9.57;14.5;10.9;7.27;7.7
2022-06-03 00:00:00;6.97;2.65;6.44;6.97;10.07;14.5;11.15;7.4;7.89
2022-06-04 00:00:00;6.97;2.65;6.44;6.97;10.07;14.5;11.15;7.4;7.89
2022-06-05 00:00:00;6.97;2.65;6.44;6.97;10.07;14.5;11.15;7.4;7.89
2022-06-06 00:00:00;6.97;2.66;6.48;6.97;10.11;14.5;10.37;7.4;8.24
2022-06-07 00:00:00;6.97;2.69;6.5;6.97;10.09;14.5;10.37;7.4;8.33
2022-06-08 00:00:00;6.97;2.7;6.49;6.97;10.1;14.5;11.03;7.27;8.28
2022-06-09 00:00:00;6.97;2.71;6.43;6.97;10.09;14.5;12.4;7.4;8.23
2022-06-10 00:00:00;6.87;2.67;6.43;6.87;10.1;14.5;12.4;7.27;8.23
2022-06-11 00:00:00;6.87;2.67;6.43;6.87;10.1;14.5;12.4;7.27;8.23
2022-06-12 00:00:00;6.87;2.67;6.43;6.87;10.1;14.5;12.4;7.27;8.23
2022-06-13 00:00:00;6.95;2.69;6.46;6.95;10.1;14.5;12.4;7.33;8.27
2022-06-14 00:00:00;6.27;2.69;5.84;6.27;10.1;14.5;11.53;7.15;8
2022-06-15 00:00:00;6.27;2.67;5.83;6.27;9.58;14.5;11.53;7.15;7.96
2022-06-16 00:00:00;5.87;2.68;5.43;5.87;9.84;14.5;11.53;7.15;7.8
2022-06-17 00:00:00;6.17;2.67;5.63;6.17;9.42;14.5;11.53;7.27;7.75
2022-06-18 00:00:00;6.17;2.67;5.63;6.17;9.42;14.5;11.53;7.27;7.75
2022-06-19 00:00:00;6.17;2.67;5.63;6.17;9.42;14.5;11.53;7.27;7.75
2022-06-20 00:00:00;6.57;2.68;6.07;6.57;9.67;14.5;11.65;7.6;7.65
2022-06-21 00:00:00;6.57;2.68;6.07;6.57;9.56;14.5;11.65;7.65;7.43
2022-06-22 00:00:00;6.57;2.7;6.08;6.57;9.71;14.5;11.65;7.65;7.35
2022-06-23 00:00:00;6.57;2.72;6.04;6.57;9.6;14.5;10.93;8.1;7.33
2022-06-24 00:00:00;6.57;2.7;6.06;6.57;9.69;14.5;11.47;7.75;7.44
2022-06-25 00:00:00;6.57;2.7;6.06;6.57;9.69;14.5;11.47;7.75;7.44
2022-06-26 00:00:00;6.57;2.7;6.06;6.57;9.69;14.5;11.47;7.75;7.44
2022-06-27 00:00:00;6.72;2.67;6.28;6.72;9.86;14.5;10.27;8.65;7.43
2022-06-28 00:00:00;6.67;2.67;6.29;6.67;9.79;14.5;10.27;8.65;7.45
2022-06-29 00:00:00;6.65;2.69;6.2;6.65;9.86;14.5;10.49;8.47;7.4
2022-06-30 00:00:00;6.67;2.69;6.29;6.67;9.86;14.5;10.27;8.65;7.43
2022-07-01 00:00:00;6.97;2.68;6.59;6.97;10.16;14.5;10.27;8.65;7.45
2022-07-02 00:00:00;6.97;2.68;6.59;6.97;10.16;14.5;10.27;8.65;7.45
2022-07-03 00:00:00;6.97;2.68;6.59;6.97;10.16;14.5;10.27;8.65;7.45
2022-07-04 00:00:00;6.97;2.72;6.58;6.97;10;14.5;10.43;8.65;7.5
2022-07-05 00:00:00;6.97;2.73;6.57;6.97;10.08;14.5;10.32;8.65;7.5
2022-07-06 00:00:00;6.92;2.74;6.52;6.92;10.05;14.5;10.93;8.65;7.45
2022-07-07 00:00:00;6.87;2.72;6.47;6.87;10.07;14.5;10.54;9.15;7.45
2022-07-08 00:00:00;6.77;2.68;6.35;6.77;9.92;14.5;10.6;9.65;7.4
2022-07-09 00:00:00;6.77;2.68;6.35;6.77;9.92;14.5;10.6;9.65;7.4
2022-07-10 00:00:00;6.77;2.68;6.35;6.77;9.92;14.5;10.6;9.65;7.4
2022-07-11 00:00:00;6.32;2.72;5.86;6.32;9.52;14.5;10.6;9.65;7.3
2022-07-12 00:00:00;6.77;2.75;6.31;6.77;9.83;14.5;10.43;9.65;7.26
2022-07-13 00:00:00;6.67;2.71;6.27;6.67;9.89;14.5;10.43;9.65;7.23
2022-07-14 00:00:00;7.07;2.76;6.47;7.07;9.78;14.5;10.52;9.85;7.24
2022-07-15 00:00:00;7.07;2.74;6.57;7.07;10.18;14.5;10.43;9.9;7.2
2022-07-16 00:00:00;7.07;2.74;6.57;7.07;10.18;14.5;10.43;9.9;7.2
2022-07-17 00:00:00;7.07;2.74;6.57;7.07;10.18;14.5;10.43;9.9;7.2
2022-07-18 00:00:00;6.82;2.73;6.48;6.82;10.14;14.5;10.6;10.25;7.3
2022-07-19 00:00:00;6.82;2.76;6.48;6.82;10.07;14.5;10.49;10.17;7.25
2022-07-20 00:00:00;6.76;2.75;6.44;6.76;10.11;14.5;10.6;10.1;7.28
2022-07-21 00:00:00;6.71;2.73;6.43;6.71;10.14;14.5;10.54;10.1;7.29
2022-07-22 00:00:00;6.71;2.74;6.44;6.71;10.06;14.5;10.07;10.1;7.28
2022-07-23 00:00:00;6.71;2.74;6.44;6.71;10.06;14.5;10.07;10.1;7.28
2022-07-24 00:00:00;6.71;2.74;6.44;6.71;10.06;14.5;10.07;10.1;7.28
2022-07-25 00:00:00;6.66;2.71;6.38;6.66;9.86;14.5;10.07;10.13;7.2
2022-07-26 00:00:00;7.07;2.72;6.77;7.07;10.01;14.5;10.07;10.1;7.24
2022-07-27 00:00:00;7.07;2.76;6.77;7.07;9.88;14.5;10.07;10.1;7.2
2022-07-28 00:00:00;7.07;2.73;6.77;7.07;9.93;14.5;10.07;10.1;7.2
2022-07-29 00:00:00;6.97;2.73;6.67;6.97;9.87;14.5;10.07;10.11;7.21
2022-07-30 00:00:00;6.97;2.73;6.67;6.97;9.87;14.5;10.07;10.11;7.21
2022-07-31 00:00:00;6.97;2.73;6.67;6.97;9.87;14.5;10.07;10.11;7.21
2022-08-01 00:00:00;7.07;2.69;6.77;7.07;9.35;14.51;10.07;10.1;7.1
2022-08-02 00:00:00;7.07;2.69;6.76;7.07;9.62;14.51;10.07;10.35;7.2
2022-08-03 00:00:00;7.37;2.68;7.06;7.37;10.51;14.52;10.07;10.23;7.2
2022-08-04 00:00:00;7.37;2.68;7.07;7.37;9.93;14.52;9.9;10.5;7.14
2022-08-05 00:00:00;7.37;2.68;7.07;7.37;10.93;14.53;9.9;10.35;7.14
2022-08-06 00:00:00;7.37;2.68;7.07;7.37;10.93;14.53;9.9;10.35;7.14
2022-08-07 00:00:00;7.37;2.68;7.07;7.37;10.93;14.53;9.9;10.35;7.14
2022-08-08 00:00:00;7.37;2.7;7.06;7.37;10.33;14.53;9.9;10.25;7.1
2022-08-09 00:00:00;7.37;2.69;7.06;7.37;10.59;14.54;9.9;10.25;7.1
2022-08-10 00:00:00;7.37;2.65;7.06;7.37;10.46;14.54;9.9;10.25;7.2
2022-08-11 00:00:00;7.37;2.64;7.07;7.37;10.57;14.55;9.9;10.25;7.24
2022-08-12 00:00:00;7.37;2.61;7.07;7.37;10.39;14.55;10.1;10.5;7.24
2022-08-13 00:00:00;7.37;2.61;7.07;7.37;10.39;14.55;10.1;10.5;7.24
2022-08-14 00:00:00;7.37;2.61;7.07;7.37;10.39;14.55;10.1;10.5;7.24
2022-08-15 00:00:00;7.37;2.63;7.07;7.37;10.46;14.56;10.1;10;7.23
2022-08-16 00:00:00;7.37;2.66;7.07;7.37;10.46;14.56;10.1;10.25;7.2
2022-08-17 00:00:00;7.37;2.62;7.07;7.37;10.68;14.57;10.1;10.5;7.16
2022-08-18 00:00:00;7.57;2.59;7.27;7.57;10.89;14.57;10.1;10.5;7.15
2022-08-19 00:00:00;7.57;2.56;7.28;7.57;11.11;14.58;10.65;10.25;7.15
2022-08-20 00:00:00;7.57;2.56;7.28;7.57;11.11;14.58;10.65;10.25;7.15
2022-08-21 00:00:00;7.57;2.56;7.28;7.57;11.11;14.58;10.65;10.25;7.15
2022-08-22 00:00:00;7.77;2.53;7.48;7.77;11.33;14.58;10.65;10.07;7.1
2022-08-23 00:00:00;7.77;2.63;7.48;7.77;11.33;14.58;10.65;10.1;7.09
2022-08-24 00:00:00;7.77;2.61;7.48;7.77;11.28;14.59;10.65;9.75;7.09
2022-08-25 00:00:00;7.77;2.57;7.47;7.77;11.3;14.59;10.65;9.38;7.14
2022-08-26 00:00:00;7.77;2.6;7.48;7.77;11.2;14.6;10.9;9.38;7.14
2022-08-27 00:00:00;7.77;2.6;7.48;7.77;11.2;14.6;10.9;9.38;7.14
2022-08-28 00:00:00;7.77;2.6;7.48;7.77;11.2;14.6;10.9;9.38;7.14
2022-08-29 00:00:00;7.77;2.6;7.48;7.77;11.24;14.6;10.78;9.65;7.12
2022-08-30 00:00:00;7.77;2.59;7.48;7.77;11.24;14.61;10.78;9.5;7.12
2022-08-31 00:00:00;7.77;2.62;7.48;7.77;11.33;14.61;10.9;9.73;7.21
2022-09-01 00:00:00;7.77;2.65;7.48;7.77;11.27;14.62;10.9;9.63;7.3
2022-09-02 00:00:00;7.77;2.66;7.48;7.77;11.32;14.62;11.4;9.5;7.3
2022-09-03 00:00:00;7.77;2.66;7.48;7.77;11.32;14.62;11.4;9.5;7.3
2022-09-04 00:00:00;7.77;2.66;7.48;7.77;11.32;14.62;11.4;9.5;7.3
2022-09-05 00:00:00;7.77;2.68;7.47;7.77;11.29;14.63;11.4;9.8;7.27
2022-09-06 00:00:00;7.77;2.73;7.47;7.77;11.31;14.63;11.4;9.8;7.33
2022-09-07 00:00:00;7.77;2.73;7.46;7.77;11.29;14.64;11.4;9.9;7.34
2022-09-08 00:00:00;7.77;2.71;7.46;7.77;11.3;14.64;11.4;10.3;7.35
2022-09-09 00:00:00;7.37;2.71;7.05;7.37;11.06;14.65;11.4;10.3;7.3
2022-09-10 00:00:00;7.37;2.71;7.05;7.37;11.06;14.65;11.4;10.3;7.3
2022-09-11 00:00:00;7.37;2.71;7.05;7.37;11.06;14.65;11.4;10.3;7.3
2022-09-12 00:00:00;7.37;2.75;7.05;7.37;11.06;14.65;11.4;10.9;7.33
2022-09-13 00:00:00;6.97;2.77;6.65;6.97;11.06;14.66;11.26;10.9;7.4
2022-09-14 00:00:00;6.97;2.76;6.65;6.97;10.44;14.66;11.33;10.9;7.38
2022-09-15 00:00:00;6.92;2.77;6.65;6.92;10.91;14.67;11.27;10.9;7.4
2022-09-16 00:00:00;6.62;2.77;6.32;6.62;10.18;14.67;11.27;11.3;7.4
2022-09-17 00:00:00;6.62;2.77;6.32;6.62;10.18;14.67;11.27;11.3;7.4
2022-09-18 00:00:00;6.62;2.77;6.32;6.62;10.18;14.67;11.27;11.3;7.4
2022-09-19 00:00:00;6.42;2.82;6.18;6.42;9.89;14.67;11.3;11.3;7.4
2022-09-20 00:00:00;6.42;2.8;6.13;6.42;10.17;14.68;11.28;11.3;7.43
2022-09-21 00:00:00;6.42;2.81;6.09;6.42;9.82;14.68;11.28;11.45;7.43
2022-09-22 00:00:00;6.36;2.79;6.04;6.36;9.96;14.69;11;11.45;7.4
2022-09-23 00:00:00;6.26;2.81;6;6.26;9.76;14.69;11.15;11.45;7.4
2022-09-24 00:00:00;6.26;2.81;6;6.26;9.76;14.69;11.15;11.45;7.4
2022-09-25 00:00:00;6.26;2.81;6;6.26;9.76;14.69;11.15;11.45;7.4
2022-09-26 00:00:00;6.06;2.8;5.85;6.06;9.67;14.7;10.73;11.45;7.4
2022-09-27 00:00:00;6.01;2.82;5.85;6.01;9.75;14.7;10.87;11.3;7.43
2022-09-28 00:00:00;6.01;2.8;5.85;6.01;9.47;14.71;10.83;11.4;7.5
2022-09-29 00:00:00;5.96;2.85;5.85;5.96;9.63;14.71;10.83;11.4;7.5
2022-09-30 00:00:00;5.96;2.78;5.85;5.96;9.34;14.72;10.8;11.3;7.58
2022-10-01 00:00:00;5.96;2.78;5.85;5.96;9.34;14.72;10.8;11.3;7.58
2022-10-02 00:00:00;5.96;2.78;5.85;5.96;9.34;14.72;10.8;11.3;7.58
2022-10-03 00:00:00;5.96;2.8;5.86;5.96;9.41;14.72;10.83;11.25;7.53
2022-10-04 00:00:00;5.96;2.84;5.85;5.96;9.41;14.73;10.83;11.25;7.5
2022-10-05 00:00:00;5.96;2.84;5.85;5.96;9.31;14.73;10.83;11.17;7.4
2022-10-06 00:00:00;5.96;2.83;5.77;5.96;9.35;14.74;10.83;10.97;7.38
2022-10-07 00:00:00;5.96;2.83;5.83;5.96;9.36;14.74;10.83;11.16;7.45
2022-10-08 00:00:00;5.96;2.83;5.83;5.96;9.36;14.74;10.83;11.16;7.45
2022-10-09 00:00:00;5.96;2.83;5.83;5.96;9.36;14.74;10.83;11.16;7.45
2022-10-10 00:00:00;5.76;2.73;5.66;5.76;9.22;14.75;10.83;10.37;7.33
2022-10-11 00:00:00;5.71;2.75;5.64;5.71;9.27;14.75;10.83;10.37;7.33
2022-10-12 00:00:00;5.71;2.72;5.65;5.71;9.11;14.75;11.4;9.9;7.34
2022-10-13 00:00:00;5.91;2.73;5.97;5.91;9.16;14.76;11.4;9.73;7.34
2022-10-14 00:00:00;6.12;2.77;5.95;6.12;9.36;14.76;10.8;9.73;7.3
2022-10-15 00:00:00;6.12;2.77;5.95;6.12;9.36;14.76;10.8;9.73;7.3
2022-10-16 00:00:00;6.12;2.77;5.95;6.12;9.36;14.76;10.8;9.73;7.3
2022-10-17 00:00:00;6.62;2.75;6.47;6.62;9.54;14.77;10.2;9.47;7.33
2022-10-18 00:00:00;6.62;2.71;6.47;6.62;9.34;14.77;10.95;9.33;7.28
2022-10-19 00:00:00;6.62;2.73;6.39;6.62;9.82;14.78;10.13;9.23;7.31
2022-10-20 00:00:00;6.52;2.73;6.37;6.52;9.57;14.78;10.7;9.13;7.13
2022-10-21 00:00:00;6.52;2.7;6.38;6.52;9.79;14.79;9.6;8.85;7.03
2022-10-22 00:00:00;6.52;2.7;6.38;6.52;9.79;14.79;9.6;8.85;7.03
2022-10-23 00:00:00;6.52;2.7;6.38;6.52;9.79;14.79;9.6;8.85;7.03
2022-10-24 00:00:00;6.82;2.69;6.66;6.82;10.12;14.79;9.6;8.48;7.15
2022-10-25 00:00:00;6.82;2.71;6.66;6.82;9.91;14.8;10.01;8.4;7.1
2022-10-26 00:00:00;6.82;2.78;6.66;6.82;10.1;14.8;9.13;8.28;7.09
2022-10-27 00:00:00;6.82;2.75;6.66;6.82;10;14.81;9.44;8.3;7.1
2022-10-28 00:00:00;6.72;2.74;6.57;6.72;10.11;14.81;8.6;8.47;7.1
2022-10-29 00:00:00;6.72;2.74;6.57;6.72;10.11;14.81;8.6;8.47;7.1
2022-10-30 00:00:00;6.72;2.74;6.57;6.72;10.11;14.81;8.6;8.47;7.1
2022-10-31 00:00:00;6.79;2.75;6.64;6.79;10.11;14.82;8.86;8.36;7.1
2022-11-01 00:00:00;6.79;2.76;6.63;6.79;10.11;14.82;8.86;8.35;7.1
2022-11-02 00:00:00;7.02;2.76;6.8;7.02;10.1;14.83;8.8;7.85;7.1
2022-11-03 00:00:00;6.92;2.77;6.76;6.92;10.1;14.83;8.7;7.85;7.11
2022-11-04 00:00:00;6.81;2.78;6.51;6.81;10.34;14.83;8.8;8.65;7.08
2022-11-05 00:00:00;6.81;2.78;6.51;6.81;10.34;14.83;8.8;8.65;7.08
2022-11-06 00:00:00;6.81;2.78;6.51;6.81;10.34;14.83;8.8;8.65;7.08
2022-11-07 00:00:00;6.62;2.76;6.31;6.62;10.11;14.84;8.8;7.6;7.1
2022-11-08 00:00:00;6.52;2.74;6.29;6.52;10.16;14.84;8.8;8.1;7.15
2022-11-09 00:00:00;6.72;2.76;6.47;6.72;10.18;14.85;8.8;8.05;7.11
2022-11-10 00:00:00;6.47;2.76;6.23;6.47;10.22;14.85;8.3;8.2;7.15
2022-11-11 00:00:00;6.47;2.73;6.19;6.47;9.87;14.86;8.33;8;7.08
2022-11-12 00:00:00;6.47;2.73;6.19;6.47;9.87;14.86;8.33;8;7.08
2022-11-13 00:00:00;6.47;2.73;6.19;6.47;9.87;14.86;8.33;8;7.08
2022-11-14 00:00:00;6.32;2.79;6.1;6.32;9.86;14.86;8.33;8.35;7.1
2022-11-15 00:00:00;6.72;2.76;6.4;6.72;9.86;14.87;8.32;8.35;7.15
2022-11-16 00:00:00;6.62;2.8;6.4;6.62;10.1;14.87;8.32;8.23;7.16
2022-11-17 00:00:00;6.52;2.77;6.3;6.52;9.94;14.88;8.33;8.35;7.15
2022-11-18 00:00:00;6.52;2.77;6.28;6.52;10.05;14.88;8.33;8.1;7.15
2022-11-19 00:00:00;6.52;2.77;6.28;6.52;10.05;14.88;8.33;8.1;7.15
2022-11-20 00:00:00;6.52;2.77;6.28;6.52;10.05;14.88;8.33;8.1;7.15
2022-11-21 00:00:00;6.52;2.78;6.28;6.52;10.06;14.89;8.33;8;7.15
2022-11-22 00:00:00;6.52;2.71;6.21;6.52;10.07;14.89;8.33;8.2;7.08
2022-11-23 00:00:00;6.52;2.76;6.18;6.52;10.07;14.9;8.33;7.95;7.05
2022-11-24 00:00:00;6.42;2.78;6.09;6.42;10.06;14.9;8.13;7.85;7.03
2022-11-25 00:00:00;6.32;2.74;6;6.32;10.07;14.91;8.13;7.85;7
2022-11-26 00:00:00;6.32;2.74;6;6.32;10.07;14.91;8.13;7.85;7
2022-11-27 00:00:00;6.32;2.74;6;6.32;10.07;14.91;8.13;7.85;7
2022-11-28 00:00:00;6.32;2.66;5.97;6.32;9.98;14.91;8.13;7.85;7.04
2022-11-29 00:00:00;6.22;2.68;5.97;6.22;10.04;14.92;8.13;7.7;7.01
2022-11-30 00:00:00;6.62;2.69;6.36;6.62;10.22;14.92;8.13;7.6;6.9
2022-12-01 00:00:00;6.62;2.68;6.36;6.62;10.09;14.92;8;7.6;6.89
2022-12-02 00:00:00;7.02;2.68;6.75;7.02;10.43;14.93;8;7.6;6.95
2022-12-03 00:00:00;7.02;2.68;6.75;7.02;10.43;14.93;8;7.6;6.95
2022-12-04 00:00:00;7.02;2.68;6.75;7.02;10.43;14.93;8;7.6;6.95
2022-12-05 00:00:00;6.92;2.77;6.58;6.92;10.35;14.93;8;7.7;7.19
2022-12-06 00:00:00;6.72;2.78;6.47;6.72;10.33;14.94;8;7.6;7.19
2022-12-07 00:00:00;6.32;2.78;6.06;6.32;9.85;14.94;8;7.7;7.2
2022-12-08 00:00:00;6.75;2.75;6.46;6.75;10.21;14.95;8;7.65;7.13
2022-12-09 00:00:00;6.65;2.78;6.37;6.65;10.1;14.95;8;7.67;7.19
2022-12-10 00:00:00;6.65;2.78;6.37;6.65;10.1;14.95;8;7.67;7.19
2022-12-11 00:00:00;6.65;2.78;6.37;6.65;10.1;14.95;8;7.67;7.19
2022-12-12 00:00:00;4.62;2.71;4.39;4.62;8.84;14.96;8;7.3;7.34
2022-12-13 00:00:00;4.52;2.71;4.29;4.52;9.34;14.96;8;7.3;7.4
2022-12-14 00:00:00;4.12;2.74;3.88;4.12;8.49;14.97;8;6.9;7.4
2022-12-15 00:00:00;4.12;2.74;3.89;4.12;8.66;14.97;7.73;7;7.45
2022-12-16 00:00:00;5.12;2.76;4.9;5.12;8.98;14.98;7.73;6.9;7.4
2022-12-17 00:00:00;5.12;2.76;4.9;5.12;8.98;14.98;7.73;6.9;7.4
2022-12-18 00:00:00;5.12;2.76;4.9;5.12;8.98;14.98;7.73;6.9;7.4
2022-12-19 00:00:00;6.12;2.69;5.9;6.12;9.77;14.98;7.73;6.65;7.38
2022-12-20 00:00:00;6.62;2.72;6.4;6.62;9.08;14.99;7.73;6.75;7.35
2022-12-21 00:00:00;6.62;2.77;6.4;6.62;10.14;14.99;7.73;6.75;7.33
2022-12-22 00:00:00;7.12;2.71;6.82;7.12;9.63;15;7.73;6.77;7.23
2022-12-23 00:00:00;7.12;2.8;6.82;7.12;10.42;15;7.73;6.77;7.16
2022-12-24 00:00:00;7.12;2.8;6.82;7.12;10.42;15;7.73;6.77;7.16
2022-12-25 00:00:00;7.12;2.8;6.82;7.12;10.42;15;7.73;6.77;7.16
2022-12-26 00:00:00;6.87;2.75;6.61;6.87;10.28;15;7.73;6.76;7.27
2022-12-27 00:00:00;7.12;2.84;6.77;7.12;10.28;15;7.73;7.43;7.1
2022-12-28 00:00:00;6.82;2.85;6.58;6.82;10.31;15;7.67;7.25;6.85
2022-12-29 00:00:00;6.32;2.82;6.06;6.32;10.37;15;7.67;7.27;6.83
2022-12-30 00:00:00;6.75;2.84;6.47;6.75;10.31;14.97;7.67;7.32;6.93
2022-12-31 00:00:00;6.75;2.84;6.47;6.75;10.31;14.97;7.67;7.32;6.93
2023-01-01 00:00:00;6.75;2.84;6.47;6.75;10.31;14.97;7.67;7.32;6.93
2023-01-02 00:00:00;6.75;2.84;6.47;6.75;10.31;14.94;7.67;7.32;6.93
2023-01-03 00:00:00;6.12;2.75;5.81;6.12;10.31;14.91;7.67;7.93;6.73
2023-01-04 00:00:00;6.12;2.75;5.87;6.12;9.98;14.88;7.77;7.73;6.74
2023-01-05 00:00:00;6.52;2.73;6.27;6.52;9.66;14.85;7.77;7.67;6.73
2023-01-06 00:00:00;6.42;2.75;6.24;6.42;9.33;14.82;7.77;7.75;6.68
2023-01-07 00:00:00;6.42;2.75;6.24;6.42;9.33;14.82;7.77;7.75;6.68
2023-01-08 00:00:00;6.42;2.75;6.24;6.42;9.33;14.82;7.77;7.75;6.68
2023-01-09 00:00:00;6.52;2.81;6.23;6.52;9.33;14.79;7.77;8.5;6.72
2023-01-10 00:00:00;6.32;2.81;5.96;6.32;9.33;14.76;7.77;8.5;6.63
2023-01-11 00:00:00;5.82;2.8;5.53;5.82;9.33;14.72;8.1;8.5;6.54
2023-01-12 00:00:00;5.52;2.8;5.13;5.52;9.33;14.69;8.1;8.5;6.5
2023-01-13 00:00:00;4.72;2.76;4.43;4.72;9.17;14.66;8.1;8.65;6.5
2023-01-14 00:00:00;4.72;2.76;4.43;4.72;9.17;14.66;8.1;8.65;6.5
2023-01-15 00:00:00;4.72;2.76;4.43;4.72;9.17;14.66;8.1;8.65;6.5
2023-01-16 00:00:00;4.52;2.79;4.24;4.52;9;14.63;8.1;8.77;6.54
2023-01-17 00:00:00;4.52;2.8;4.24;4.52;8.84;14.6;8.1;8.77;6.5
2023-01-18 00:00:00;4.52;2.79;4.24;4.52;8.68;14.57;8.1;8.75;6.5
2023-01-19 00:00:00;4.52;2.81;4.24;4.52;8.51;14.54;8.1;9;6.49
2023-01-20 00:00:00;4.52;2.75;4.23;4.52;8.35;14.51;7.93;9;6.49
2023-01-21 00:00:00;4.52;2.75;4.23;4.52;8.35;14.51;7.93;9;6.49
2023-01-22 00:00:00;4.52;2.75;4.23;4.52;8.35;14.51;7.93;9;6.49
2023-01-23 00:00:00;6.52;2.74;6.23;6.52;9.82;14.48;8.02;9.4;6.5
2023-01-24 00:00:00;6.52;2.73;6.22;6.52;9.09;14.45;8.02;9.4;6.6
2023-01-25 00:00:00;6.52;2.73;6.23;6.52;9.82;14.42;7.93;9.65;6.66
2023-01-26 00:00:00;6.52;2.74;6.23;6.52;9.33;14.39;7.93;9.65;6.69
2023-01-27 00:00:00;6.52;2.73;6.23;6.52;9.79;14.36;7.93;9.65;6.75
2023-01-28 00:00:00;6.52;2.73;6.23;6.52;9.79;14.36;7.93;9.65;6.75
2023-01-29 00:00:00;6.52;2.73;6.23;6.52;9.79;14.36;7.93;9.65;6.75
2023-01-30 00:00:00;6.41;2.71;6.14;6.41;9.72;14.33;7.93;9.9;6.67
2023-01-31 00:00:00;6.41;2.66;6.14;6.41;9.78;14.3;7.93;10;7.03
2023-02-01 00:00:00;6.92;2.66;6.64;6.92;10.25;14.27;7.93;9.87;7.1
2023-02-02 00:00:00;6.92;2.67;6.63;6.92;9.92;14.23;7.6;9.6;7.1
2023-02-03 00:00:00;6.92;2.67;6.64;6.92;10.32;14.2;7.6;9.75;7.2
2023-02-04 00:00:00;6.92;2.67;6.64;6.92;10.32;14.2;7.6;9.75;7.2
2023-02-05 00:00:00;6.92;2.67;6.64;6.92;10.32;14.2;7.6;9.75;7.2
2023-02-06 00:00:00;6.92;2.68;6.62;6.92;10.32;14.17;7.6;9.4;7.11
2023-02-07 00:00:00;7.32;2.64;7.02;7.32;10.3;14.14;7.6;9.4;7.46
2023-02-08 00:00:00;7.32;2.67;7.02;7.32;10.66;14.11;7.6;9.4;7.7
2023-02-09 00:00:00;7.32;2.64;7.02;7.32;10.43;14.08;7.6;9.55;7.74
2023-02-10 00:00:00;7.32;2.65;7.03;7.32;10.75;14.05;7.6;9.53;7.88
2023-02-11 00:00:00;7.32;2.65;7.03;7.32;10.75;14.05;7.6;9.53;7.88
2023-02-12 00:00:00;7.32;2.65;7.03;7.32;10.75;14.05;7.6;9.53;7.88
2023-02-13 00:00:00;7.72;2.62;7.44;7.72;11.14;14.02;7.6;9.4;7.7
2023-02-14 00:00:00;7.72;2.65;7.44;7.72;11.14;13.99;7.6;9.4;8.3
2023-02-15 00:00:00;7.72;2.65;7.43;7.72;11.11;13.96;7.6;9.4;7.97
2023-02-16 00:00:00;7.62;2.65;7.44;7.62;11.04;13.93;7.6;9.4;8.35
2023-02-17 00:00:00;7.62;2.65;7.44;7.62;11.08;13.9;10.1;9.4;8.33
2023-02-18 00:00:00;7.62;2.65;7.44;7.62;11.08;13.9;10.1;9.4;8.33
2023-02-19 00:00:00;7.62;2.65;7.44;7.62;11.08;13.9;10.1;9.4;8.33
2023-02-20 00:00:00;8.02;2.69;7.74;8.02;11.31;13.87;10.1;9.4;8.33
2023-02-21 00:00:00;8.22;2.67;7.93;8.22;11.17;13.84;10.1;9.4;8.03
2023-02-22 00:00:00;8.22;2.65;7.93;8.22;11.82;13.81;10.1;9.4;7.95
2023-02-23 00:00:00;8.22;2.66;7.94;8.22;11.4;13.78;10.1;9.4;7.99
2023-02-24 00:00:00;8.22;2.71;7.94;8.22;11.89;13.74;9.77;9.4;7.85
2023-02-25 00:00:00;8.22;2.71;7.94;8.22;11.89;13.74;9.77;9.4;7.85
2023-02-26 00:00:00;8.22;2.71;7.94;8.22;11.89;13.74;9.77;9.4;7.85
2023-02-27 00:00:00;8.22;2.67;7.93;8.22;11.86;13.71;9.77;9.4;7.94
2023-02-28 00:00:00;8.22;2.67;7.93;8.22;11.86;13.68;9.77;9.47;8.29
2023-03-01 00:00:00;8.22;2.64;7.94;8.22;11.98;13.65;9.77;10.5;8.3
2023-03-02 00:00:00;8.22;2.62;7.94;8.22;11.91;13.62;9.43;11;8.3
2023-03-03 00:00:00;8.22;2.67;7.95;8.22;11.99;13.59;9.43;11.1;8.38
2023-03-04 00:00:00;8.22;2.67;7.95;8.22;11.99;13.59;9.43;11.1;8.38
2023-03-05 00:00:00;8.22;2.67;7.95;8.22;11.99;13.59;9.43;11.1;8.38
2023-03-06 00:00:00;8.22;2.61;7.94;8.22;12.05;13.56;9.43;12;8.32
2023-03-07 00:00:00;8.22;2.67;7.94;8.22;12.01;13.53;9.43;12.17;8.78
2023-03-08 00:00:00;8.52;2.61;8.25;8.52;12.42;13.5;9.43;12.2;8.8
2023-03-09 00:00:00;8.52;2.64;8.26;8.52;12.15;13.5;9.43;11.75;8.8
2023-03-10 00:00:00;8.52;2.61;8.25;8.52;12.6;13.5;9.33;11.5;8.83
2023-03-11 00:00:00;8.52;2.61;8.25;8.52;12.6;13.5;9.33;11.5;8.83
2023-03-12 00:00:00;8.52;2.61;8.25;8.52;12.6;13.5;9.33;11.5;8.83
